1.51907E+18	0.940900	0.000035
1.36695E+18	0.940900	0.000045
1.21526E+18	0.940900	0.000078
1.06361E+18	0.940900	0.000136
9.11738E+17	0.940900	0.000213
7.59537E+17	0.940900	0.000407
6.07630E+17	0.940900	0.000970
4.55759E+17	0.940898	0.002716
4.30156E+17	0.940897	0.003298
4.25396E+17	0.940900	0.000167
3.03864E+17	0.940900	0.000446
2.27879E+17	0.940900	0.001164
1.51907E+17	0.940894	0.004850
1.21526E+17	0.940855	0.013078
1.06361E+17	0.921505	0.018747
9.11738E+16	0.883410	0.025944
7.59537E+16	0.845775	0.046000
6.07630E+16	0.789075	0.097900
5.31805E+16	0.730760	0.161714
5.01371E+16	0.699567	0.190744
4.86104E+16	0.689760	0.199682
4.70913E+16	0.679801	0.220440
4.55759E+16	0.659600	0.239250
4.40620E+16	0.639883	0.279756
4.25396E+16	0.620256	0.299330
4.10203E+16	0.610381	0.339780
3.94978E+16	0.590720	0.379488
3.79845E+16	0.569733	0.440044
3.64625E+16	0.520455	0.499592
3.49407E+16	0.500391	0.581080
3.34218E+16	0.469616	0.640770
3.19047E+16	0.460143	0.709424
3.03864E+16	0.430003	0.800004
2.88638E+16	0.409452	0.899536
2.73469E+16	0.400588	1.031184
2.58282E+16	0.410031	1.199960
2.43083E+16	0.439632	1.418526
2.27879E+16	0.465696	1.675800
2.12698E+16	0.750831	2.199760
1.97510E+16	1.239199	2.377200
1.82348E+16	1.845984	2.312600
1.67139E+16	2.205216	2.002840
1.51907E+16	2.317500	2.000800
1.48905E+16	2.400174	1.993652
1.45793E+16	2.459194	2.071891
1.42809E+16	2.512505	2.168590
1.39737E+16	2.578530	2.252052
1.36695E+16	2.661539	2.302980
1.34451E+16	2.861493	2.330918
1.33687E+16	3.017834	2.369706
1.32186E+16	3.343078	2.438000
1.30628E+16	3.480599	2.437790
1.29907E+16	3.565800	2.372446
1.27619E+16	3.983325	2.188900
1.25326E+16	4.132282	1.749238
1.24580E+16	4.149548	1.596292
1.23034E+16	4.174833	1.291875
1.21526E+16	4.078869	0.976239
1.20747E+16	4.018974	0.872283
1.18469E+16	3.836271	0.569560
1.16203E+16	3.691999	0.380490
1.15491E+16	3.638420	0.320765
1.13954E+16	3.518969	0.242133
1.12457E+16	3.357864	0.164970
1.11657E+16	3.270890	0.144322
1.09387E+16	2.999199	0.086600
1.07087E+16	2.940961	0.055703
1.06361E+16	2.918342	0.045784
1.04822E+16	2.869525	0.035743
1.03327E+16	2.797364	0.025757
1.02540E+16	2.758874	0.022756
1.00248E+16	2.699431	0.014130
9.80048E+15	2.669948	0.009327
9.72458E+15	2.653991	0.007657
9.57140E+15	2.621157	0.006097
9.41826E+15	2.597469	0.004513
9.34351E+15	2.585662	0.004081
9.11738E+15	2.550408	0.002747
8.88934E+15	2.490084	0.002180
8.81034E+15	2.473904	0.001982
8.73679E+15	2.458624	0.001887
8.50791E+15	2.437682	0.001593
8.43174E+15	2.430481	0.001537
8.20406E+15	2.399401	0.001363
7.97819E+15	2.380849	0.001221
7.90122E+15	2.370719	0.001170
7.74846E+15	2.350089	0.000970
7.59537E+15	2.329830	0.000763
7.51957E+15	2.319529	0.000533
7.44526E+15	2.313675	0.000304
7.29250E+15	2.301289	0.000169
7.14045E+15	2.293253	0.000030
7.06546E+15	2.289169	0.000000
6.83721E+15	2.280100	0.000000
6.60930E+15	2.271049	0.000000
6.38093E+15	2.265025	0.000000
6.15371E+15	2.256004	0.000000
5.92530E+15	2.250000	0.000000
5.69768E+15	2.244004	0.000000
5.46937E+15	2.244004	0.000000
5.24110E+15	2.244004	0.000000
5.01371E+15	2.244004	0.000000
4.78570E+15	2.241009	0.000000
4.55759E+15	2.235025	0.000000
4.33023E+15	2.235025	0.000000
4.10203E+15	2.229049	0.000000
3.87423E+15	2.226064	0.000000
3.64625E+15	2.220100	0.000000
3.41799E+15	2.220100	0.000000
3.19047E+15	2.196324	0.000000
2.96265E+15	2.190400	0.000000
2.73469E+15	2.184484	0.000000
2.50686E+15	2.178576	0.000000
2.27879E+15	2.163841	0.000000
2.05101E+15	2.149156	0.000000
2.04745E+15	2.149354	0.000003
1.94191E+15	2.155546	0.000094
1.84672E+15	2.161747	0.000185
1.76042E+15	2.167956	0.000277
1.68183E+15	2.174175	0.000369
1.60996E+15	2.180403	0.000461
1.54398E+15	2.186639	0.000554
1.48319E+15	2.192884	0.000646
1.42701E+15	2.199139	0.000739
1.37493E+15	2.205402	0.000832
1.32652E+15	2.211674	0.000926
1.28140E+15	2.217955	0.001020
1.23924E+15	2.224245	0.001114
1.19978E+15	2.230544	0.001208
1.16275E+15	2.236851	0.001303
1.12794E+15	2.243168	0.001397
1.09515E+15	2.249493	0.001492
1.09261E+15	2.250000	0.001500
1.09071E+15	2.250000	0.001590
1.08882E+15	2.250000	0.001710
1.08693E+15	2.250000	0.001860
1.08505E+15	2.250000	0.001710
1.08318E+15	2.250000	0.001440
1.08132E+15	2.250000	0.001350
1.07760E+15	2.250000	0.001230
1.07392E+15	2.250000	0.001230
