#--------------------------------------------------------------------------
# Transmittance and reflectance of a multilayered film at 
# 0.3 - 1.0 um wavelength range computed by the transfer matrix method. 
#
# The multilayered film consist of:  
#   50 nm   silver
#   500 nm  dielectric (N = 1.5)
#   200 nm  silver
#
# F. Ramirez 2022
#--------------------------------------------------------------------------
# column 1: wavelength (um)
# column 2: Reflectance
# column 3: Transmittance
#
0.972072 0.993745 0.000000
0.972973 0.993752 0.000000
0.973874 0.993760 0.000000
0.974775 0.993767 0.000000
0.975676 0.993774 0.000000
0.976577 0.993782 0.000000
0.977477 0.993789 0.000000
0.978378 0.993796 0.000000
0.979279 0.993803 0.000000
0.980180 0.993810 0.000000
0.981081 0.993817 0.000000
0.981982 0.993824 0.000000
0.982883 0.993831 0.000000
0.983784 0.993837 0.000000
0.984685 0.993844 0.000000
0.985586 0.993851 0.000000
0.986486 0.993857 0.000000
0.987387 0.993864 0.000000
0.988288 0.993871 0.000000
0.989189 0.993877 0.000000
0.990090 0.993884 0.000000
0.990991 0.993890 0.000000
0.991892 0.993896 0.000000
0.992793 0.993903 0.000000
0.993694 0.993909 0.000000
0.994595 0.993915 0.000000
0.995495 0.993922 0.000000
0.996396 0.993928 0.000000
0.997297 0.993934 0.000000
0.998198 0.993940 0.000000
0.999099 0.993946 0.000000
1.000000 0.993952 0.000000
1.000901 0.993958 0.000000
1.001802 0.993964 0.000000
1.002703 0.993970 0.000000
1.003604 0.993976 0.000000
1.004505 0.993981 0.000000
1.005405 0.993987 0.000000
1.006306 0.993993 0.000000
1.007207 0.993998 0.000000
1.008108 0.994004 0.000000
1.009009 0.994010 0.000000
1.009910 0.994015 0.000000
1.010811 0.994021 0.000000
1.011712 0.994026 0.000000
1.012613 0.994032 0.000000
1.013514 0.994037 0.000000
1.014414 0.994043 0.000000
1.015315 0.994048 0.000000
1.016216 0.994053 0.000000
1.017117 0.994059 0.000000
1.018018 0.994064 0.000000
1.018919 0.994069 0.000000
1.019820 0.994074 0.000000
1.020721 0.994080 0.000000
1.021622 0.994085 0.000000
1.022523 0.994090 0.000000
1.023423 0.994095 0.000000
1.024324 0.994100 0.000000
1.025225 0.994105 0.000000
1.026126 0.994110 0.000000
1.027027 0.994115 0.000000
1.027928 0.994119 0.000000
1.028829 0.994124 0.000000
1.029730 0.994128 0.000000
1.030631 0.994133 0.000000
1.031532 0.994137 0.000000
1.032432 0.994142 0.000000
1.033333 0.994146 0.000000
1.034234 0.994150 0.000000
1.035135 0.994155 0.000000
1.036036 0.994159 0.000000
1.036937 0.994162 0.000000
1.037838 0.994166 0.000000
1.038739 0.994170 0.000000
1.039640 0.994173 0.000000
1.040541 0.994177 0.000000
1.041441 0.994181 0.000000
1.042342 0.994184 0.000000
1.043243 0.994188 0.000000
1.044144 0.994192 0.000000
1.045045 0.994195 0.000000
1.045946 0.994199 0.000000
1.046847 0.994202 0.000000
1.047748 0.994206 0.000000
1.048649 0.994209 0.000000
1.049550 0.994213 0.000000
1.050450 0.994216 0.000000
1.051351 0.994220 0.000000
1.052252 0.994223 0.000000
1.053153 0.994227 0.000000
1.054054 0.994230 0.000000
1.054955 0.994233 0.000000
1.055856 0.994237 0.000000
1.056757 0.994240 0.000000
1.057658 0.994244 0.000000
1.058559 0.994247 0.000000
1.059459 0.994250 0.000000
1.060360 0.994254 0.000000
1.061261 0.994257 0.000000
1.062162 0.994260 0.000000
1.063063 0.994263 0.000000
1.063964 0.994267 0.000000
1.064865 0.994270 0.000000
1.065766 0.994273 0.000000
1.066667 0.994276 0.000000
1.067568 0.994280 0.000000
1.068468 0.994283 0.000000
1.069369 0.994286 0.000000
1.070270 0.994289 0.000000
1.071171 0.994292 0.000000
1.072072 0.994296 0.000000
1.072973 0.994299 0.000000
1.073874 0.994302 0.000000
1.074775 0.994305 0.000000
1.075676 0.994308 0.000000
1.076577 0.994311 0.000000
1.077477 0.994314 0.000000
1.078378 0.994317 0.000000
1.079279 0.994321 0.000000
1.080180 0.994324 0.000000
1.081081 0.994327 0.000000
1.081982 0.994330 0.000000
1.082883 0.994333 0.000000
1.083784 0.994336 0.000000
1.084685 0.994339 0.000000
1.085586 0.994342 0.000000
1.086486 0.994345 0.000000
1.087387 0.994348 0.000000
1.088288 0.994351 0.000000
1.089189 0.994354 0.000000
1.090090 0.994357 0.000000
1.090991 0.994360 0.000000
1.091892 0.994363 0.000000
1.092793 0.994366 0.000000
1.093694 0.994368 0.000000
1.094595 0.994371 0.000000
1.095495 0.994374 0.000000
1.096396 0.994377 0.000000
1.097297 0.994380 0.000000
1.098198 0.994383 0.000000
1.099099 0.994386 0.000000
1.100000 0.994385 0.000000
